,t,f1,f2,f3,f4,f5,f6
199,1.99,40.0,40.0,0.0,0.0,0.0,0.0
200,2.0,40.0,40.0,0.0,0.0,0.0,0.0
201,2.0100000000000002,40.0,40.0,0.0,0.0,0.0,0.0
202,2.02,40.0,40.0,0.0,0.0,0.0,0.0
203,2.0300000000000002,40.0,40.0,0.0,0.0,0.0,0.0
204,2.04,40.0,40.0,0.0,0.0,0.0,0.0
205,2.05,40.0,40.0,0.0,0.0,0.0,0.0
206,2.06,40.0,40.0,0.0,0.0,0.0,0.0
207,2.07,40.0,40.0,0.0,0.0,0.0,0.0
208,2.08,40.0,40.0,0.0,0.0,0.0,0.0
209,2.09,40.0,40.0,0.0,0.0,0.0,0.0
210,2.1,40.0,40.0,0.0,0.0,0.0,0.0
211,2.11,40.0,40.0,0.0,0.0,0.0,0.0
212,2.12,40.0,40.0,0.0,0.0,0.0,0.0
213,2.13,40.0,40.0,0.0,0.0,0.0,0.0
214,2.14,40.0,40.0,0.0,0.0,0.0,0.0
215,2.15,40.0,40.0,0.0,0.0,0.0,0.0
216,2.16,40.0,40.0,0.0,0.0,0.0,0.0
217,2.17,40.0,40.0,0.0,0.0,0.0,0.0
218,2.18,40.0,40.0,0.0,0.0,0.0,0.0
219,2.19,40.0,40.0,0.0,0.0,0.0,0.0
220,2.2,40.0,40.0,0.0,0.0,0.0,0.0
221,2.21,40.0,40.0,0.0,0.0,0.0,0.0
222,2.22,40.0,40.0,0.0,0.0,0.0,0.0
223,2.23,40.0,40.0,0.0,0.0,0.0,0.0
224,2.24,40.0,40.0,0.0,0.0,0.0,0.0
225,2.25,40.0,40.0,0.0,0.0,0.0,0.0
226,2.2600000000000002,40.0,40.0,0.0,0.0,0.0,0.0
227,2.27,40.0,40.0,0.0,0.0,0.0,0.0
228,2.2800000000000002,40.0,40.0,0.0,0.0,0.0,0.0
229,2.29,40.0,40.0,0.0,0.0,0.0,0.0
230,2.3000000000000003,40.0,40.0,0.0,0.0,0.0,0.0
231,2.31,40.0,40.0,0.0,0.0,0.0,0.0
232,2.32,40.0,40.0,0.0,0.0,0.0,0.0
233,2.33,40.0,40.0,0.0,0.0,0.0,0.0
234,2.34,40.0,40.0,0.0,0.0,0.0,0.0
235,2.35,40.0,40.0,0.0,0.0,0.0,0.0
236,2.36,40.0,40.0,0.0,0.0,0.0,0.0
237,2.37,40.0,40.0,0.0,0.0,0.0,0.0
238,2.38,40.0,40.0,0.0,0.0,0.0,0.0
239,2.39,40.0,40.0,0.0,0.0,0.0,0.0
240,2.4,40.0,40.0,0.0,0.0,0.0,0.0
241,2.41,40.0,40.0,0.0,0.0,0.0,0.0
242,2.42,40.0,40.0,0.0,0.0,0.0,0.0
243,2.43,40.0,40.0,0.0,0.0,0.0,0.0
244,2.44,40.0,40.0,0.0,0.0,0.0,0.0
245,2.45,40.0,40.0,0.0,0.0,0.0,0.0
246,2.46,40.0,40.0,0.0,0.0,0.0,0.0
247,2.47,40.0,40.0,0.0,0.0,0.0,0.0
248,2.48,40.0,40.0,0.0,0.0,0.0,0.0
249,2.49,40.0,40.0,0.0,0.0,0.0,0.0
250,2.5,40.0,40.0,0.0,0.0,0.0,0.0
251,2.5100000000000002,40.0,40.0,0.0,0.0,0.0,0.0
252,2.52,40.0,40.0,0.0,0.0,0.0,0.0
253,2.5300000000000002,40.0,40.0,0.0,0.0,0.0,0.0
254,2.54,40.0,40.0,0.0,0.0,0.0,0.0
255,2.5500000000000003,40.0,40.0,0.0,0.0,0.0,0.0
256,2.56,40.0,40.0,0.0,0.0,0.0,0.0
257,2.57,40.0,40.0,0.0,0.0,0.0,0.0
258,2.58,40.0,40.0,0.0,0.0,0.0,0.0
259,2.59,40.0,40.0,0.0,0.0,0.0,0.0
260,2.6,40.0,40.0,0.0,0.0,0.0,0.0
261,2.61,40.0,40.0,0.0,0.0,0.0,0.0
262,2.62,40.0,40.0,0.0,0.0,0.0,0.0
263,2.63,40.0,40.0,0.0,0.0,0.0,0.0
264,2.64,40.0,40.0,0.0,0.0,0.0,0.0
265,2.65,40.0,40.0,0.0,0.0,0.0,0.0
266,2.66,40.0,40.0,0.0,0.0,0.0,0.0
267,2.67,40.0,40.0,0.0,0.0,0.0,0.0
268,2.68,40.0,40.0,0.0,0.0,0.0,0.0
269,2.69,40.0,40.0,0.0,0.0,0.0,0.0
270,2.7,40.0,40.0,0.0,0.0,0.0,0.0
271,2.71,40.0,40.0,0.0,0.0,0.0,0.0
272,2.72,40.0,40.0,0.0,0.0,0.0,0.0
273,2.73,40.0,40.0,0.0,0.0,0.0,0.0
274,2.74,40.0,40.0,0.0,0.0,0.0,0.0
275,2.75,40.0,40.0,0.0,0.0,0.0,0.0
276,2.7600000000000002,40.0,40.0,0.0,0.0,0.0,0.0
277,2.77,40.0,40.0,0.0,0.0,0.0,0.0
278,2.7800000000000002,40.0,40.0,0.0,0.0,0.0,0.0
279,2.79,40.0,40.0,0.0,0.0,0.0,0.0
280,2.8000000000000003,40.0,40.0,0.0,0.0,0.0,0.0
281,2.81,40.0,40.0,0.0,0.0,0.0,0.0
282,2.82,40.0,40.0,0.0,0.0,0.0,0.0
283,2.83,40.0,40.0,0.0,0.0,0.0,0.0
284,2.84,40.0,40.0,0.0,0.0,0.0,0.0
285,2.85,40.0,40.0,0.0,0.0,0.0,0.0
286,2.86,40.0,40.0,0.0,0.0,0.0,0.0
287,2.87,40.0,40.0,0.0,0.0,0.0,0.0
288,2.88,40.0,40.0,0.0,0.0,0.0,0.0
289,2.89,40.0,40.0,0.0,0.0,0.0,0.0
290,2.9,40.0,40.0,0.0,0.0,0.0,0.0
291,2.91,40.0,40.0,0.0,0.0,0.0,0.0
292,2.92,40.0,40.0,0.0,0.0,0.0,0.0
293,2.93,40.0,40.0,0.0,0.0,0.0,0.0
294,2.94,40.0,40.0,0.0,0.0,0.0,0.0
295,2.95,40.0,40.0,0.0,0.0,0.0,0.0
296,2.96,40.0,40.0,0.0,0.0,0.0,0.0
297,2.97,40.0,40.0,0.0,0.0,0.0,0.0
298,2.98,40.0,40.0,0.0,0.0,0.0,0.0
299,2.99,40.0,40.0,0.0,0.0,0.0,0.0
300,3.0,40.0,40.0,0.0,0.0,0.0,0.0
301,3.0100000000000002,40.0,40.0,0.0,0.0,0.0,0.0
302,3.02,40.0,40.0,0.0,0.0,0.0,0.0
303,3.0300000000000002,40.0,40.0,0.0,0.0,0.0,0.0
304,3.04,40.0,40.0,0.0,0.0,0.0,0.0
